del_rxnID_KO	mta_score	alt_score	subSystem	GPR	MetabolicUnits	Localization	RxnFormula
PPDOy	6.87456238456402	8.78598766111277	Pyruvate metabolism	8574.1 or 231.1 or 10327.2 or 10327.1	NA	[c]	
PPItr	17.2730568764842	9.04661812009356	Transport, endoplasmic reticular		NA	intercompartmental	
PPMI12346Ptn	177.307733753731	9.53549203367897	Transport, nuclear		NA	intercompartmental	
PPPG9tm	183.253640994583	9.59820004058997	Heme synthesis		heme synthesis	intercompartmental	
PPPGOm	183.253640994583	9.59820004058997	Heme synthesis	5498.1	heme synthesis	[m]	
PRAGSr	63.0224023380804	9.533392524321	Purine synthesis	2618.1 or 2618.2	purine synthesis, cytosol	[c]	
PRASCS	63.0224023380804	9.533392524321	Purine synthesis	10606.1	purine synthesis, cytosol	[c]	
PRDX	159.94899074684	8.58275979867813	Miscellaneous	8288.1 or 9588.1	NA	[c]	
PRGNLONEtr	1.47471580741327	9.3870348449978	Transport, endoplasmic reticular		NA	intercompartmental	
PRISTANALtx	1.63143472869456	8.5679043483863	Transport, peroxisomal		NA	intercompartmental	
PRISTtx	1.55106087156906	8.09915729203351	Transport, peroxisomal		NA	intercompartmental	
PROD2m	157.275992758666	8.96292190424306	Arginine and proline metabolism	5625.1	proline metabolism, mitochondria	[m]	
PRODt2r	169.491333587645	9.10153987673838	Transport, extracellular	206358.1	NA	intercompartmental	
PROSTGD2t	7.57476637769237	8.97643428365747	Transport, extracellular	6578.1	NA	intercompartmental	
PROSTGE1t	4.66591232862866	5.38115930696329	Transport, extracellular	6578.1	NA	intercompartmental	
PROSTGE2t	15.7829014336147	4.76865387078801	Transport, extracellular	28231.1 or 6578.1 or 28232.1 or 6579.1	NA	intercompartmental	
PROSTGE2t2	19.2525766952294	10.9409159685507	Transport, extracellular	6582.2 or 6582.1 or 6580.1	NA	intercompartmental	
PROSTGF2t	178.279850472008	9.59813271430271	Transport, extracellular	6582.2 or 6582.1 or 6580.1	NA	intercompartmental	
PROSTGH2t	23.1321905763517	9.8762168732517	Transport, extracellular		NA	intercompartmental	
PROSTGI2t	5.09226816584932	8.44924793538186	Transport, extracellular		NA	intercompartmental	
PROt4	21.8932234724103	9.4737992375109	Transport, extracellular	55089.1 or 81539.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
PROtm	90.4663325820373	5.88041168108379	Transport, mitochondrial		NA	intercompartmental	
PSDm_hs	161.107735096497	8.64500044375658	Glycerophospholipid metabolism	23761.1	phospholipid metabolism/phosphatidyl-ethanolamine synthesis, mitochondria	[m]	
PSFLIP	166.853256734819	9.10234782103615	Transport, extracellular	10396.1 or 57194.1	NA	intercompartmental	
PSFLIPm	161.107735096497	8.64500044375658	Transport, mitochondrial	10396.1 or 57194.1	NA	intercompartmental	
PSSA1_hs	42.9138156982452	10.0759132678544	Glycerophospholipid metabolism	9791.1	new to recon	[c]	
PSt3	156.01483385623	8.64471579996852	Transport, extracellular		NA	intercompartmental	
PTDCACRNCPT1	161.107735100969	8.6450004437564	Fatty acid oxidation	1375.1 or 1375.4 or 1375.3 or 1374.1 or 126129.1 or 1375.2	carnitine shuttle	[c]	
PTDCACRNCPT2	188.339145513105	10.1077049198436	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
PTDCACRNt	3.60153186392727	8.81397490623735	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
PTRCAT1	184.586992714771	9.83935466866835	Arginine and proline metabolism	6303.1 or 112483.1	NA	[c]	
PVD3	70.4316525079517	9.52067713079304	Vitamin D metabolism		vitamin D metabolim	[c]	
PYAM5POr	174.274860159774	9.35225770565662	Vitamin B6 metabolism	55163.1	vitamin b6 metabolism, cytosol	[c]	
PYDXK	112.262859531841	8.88173793999381	Vitamin B6 metabolism	8566.1	vitamin b6 metabolism, cytosol	[c]	
PYNP2r	20.2826582030004	5.76078670811751	Pyrimidine catabolism	7378.2 or 151531.1 or 7378.1	pyrimidine catabolism	[c]	
PYRt2p	1.43397633086632	9.65256320270773	D-alanine metabolism	6566.1 or 9194.1	NA	intercompartmental	
RAI1	3.38363417355379	7.45881178274198	Vitamin A metabolism		NA	[c]	
RAI2	56.4578449392475	9.08424169626	Vitamin A metabolism		NA	[c]	
RAI3	159.948990744391	8.58275979867813	Vitamin A metabolism	2944.1 or 2944.2	NA	[c]	
RAtn	161.107735094642	8.64500044375667	Transport, nuclear		NA	intercompartmental	
RDH1	33.843913318053	9.50403775812686	Vitamin A metabolism	5959.1 or 8608.1	vitamin A metabolism	[c]	
RDH2	56.4578449392475	9.08424169626	Vitamin A metabolism	5959.1	NA	[c]	
RDH3	3.38363417355379	7.45881178274198	Vitamin A metabolism	5959.1	vitamin A metabolism	[c]	
RDH4	9.31267894462476	9.37818237270164	Vitamin A metabolism	5959.1	NA	[c]	
RETFA	140.869211772641	9.53662223009307	Vitamin A metabolism		NA	[c]	
RETI1	3.38363417355379	7.45881178274198	Vitamin A metabolism		vitamin A metabolism	[c]	
RETI2	56.4578449392475	9.08424169626	Vitamin A metabolism		vitamin A metabolism	[c]	
RETI3	9.31267894462476	9.37818237270164	Vitamin A metabolism		vitamin A metabolism	[c]	
RETNGLCt	180.256998702944	9.67358152608051	Transport, extracellular		NA	intercompartmental	
RETNGLCtr	180.256998702944	9.67358152608051	Transport, endoplasmic reticular		NA	intercompartmental	
RETNt	11.5156137753708	9.04419868370485	Transport, extracellular		NA	intercompartmental	
RIBt	7.88805414871612	9.00340120089548	Transport, extracellular		NA	intercompartmental	
RIBt2	7.88805414871612	9.00340120089548	Transport, extracellular		NA	intercompartmental	
RTOTAL2t	61.6997463874507	10.2494087165384	Transport, extracellular		NA	intercompartmental	
RTOTAL3CRNCPT1	148.259488594191	9.59651976305221	Fatty acid oxidation	1375.1 or 1375.4 or 1375.1 or 1374.1 or 126129.1 or 1375.2	carnitine shuttle	[c]	
RTOTAL3CRNCPT2	148.259488594191	9.59651976305221	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
RTOTAL3CRNt	148.259488594191	9.59651976305221	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
RTOTALt	72.028147504129	5.35789524070511	Transport, extracellular		NA	intercompartmental	
Rtotaltl	72.028147504129	5.35789524070511	Transport, lysosomal		NA	intercompartmental	
S2L2N2M2MASNtly	161.107735096497	8.64500044375658	Transport, lysosomal		NA	intercompartmental	
S2T1g	178.851604330087	9.59809235342937	Chondroitin synthesis	10090.1	NA	[g]	
S2T2g	178.851604330087	9.59809235342937	Chondroitin synthesis	10090.1	NA	[g]	
S2T4g	177.692859977436	9.53585170835085	Chondroitin synthesis	9653.1	NA	[g]	
S2TASE1ly	184.837485166606	9.91961718671	Heparan sulfate degradation	3423.1 or 3423.2	NA	[l]	
S2TASE2ly	119.373714300588	6.40330461891679	Heparan sulfate degradation	3423.1 or 3423.2	NA	[l]	
S2TASE3ly	177.454010803377	9.52302219460181	Chondroitin sulfate degradation	3423.2 or 3423.1	NA	[l]	
S2TASE4ly	178.851604330087	9.59809235342937	Chondroitin sulfate degradation		chondroitin degradation, lysosome	[l]	
S2TASE5ly	173.948608175288	9.3347334486113	Chondroitin sulfate degradation		chondroitin degradation, lysosome	[l]	
S3T1g	177.692859978559	9.53585170835086	Chondroitin synthesis	9957.1 or 9951.1 or 222537.1	NA	[g]	
S3T2g	177.692859978445	9.5358517083507	Chondroitin synthesis	9956.1 or 9951.1 or 222537.1	NA	[g]	
S3T3g	177.692859979251	9.53585170835079	Chondroitin synthesis	9951.1 or 9955.1 or 9953.1 or 64711.1	NA	[g]	
S3TASE1ly	135.02277758634	7.24387639133766	Heparan sulfate degradation		NA	[l]	
S3TASE2ly	184.837485166655	9.91961718671	Heparan sulfate degradation		NA	[l]	
S3TASE3ly	169.189881897553	9.0791238375199	Heparan sulfate degradation		NA	[l]	
S4T1g	180.169908083398	9.66890355133272	Chondroitin synthesis	113189.1 or 50515.1 or 166012.1 or 55501.1	NA	[g]	
S4T2g	188.339145506865	10.1077049198439	Chondroitin synthesis	113189.1 or 50515.1 or 166012.1 or 55501.1	NA	[g]	
S4T5g	177.692859978461	9.5358517083509	Chondroitin synthesis		NA	[g]	
S4TASE1ly	188.339145506865	10.1077049198439	Chondroitin sulfate degradation	411.2 or 411.1	chondroitin sulphate degradation, lysosome	[l]	
S4TASE2ly	188.339145506865	10.1077049198439	Chondroitin sulfate degradation	411.2 or 411.1	chondroitin sulphate degradation, lysosome	[l]	
S4TASE3ly	161.107735096497	8.64500044375658	Chondroitin sulfate degradation	411.1 or 411.2	chondroitin sulphate degradation, lysosome	[l]	
S4TASE4ly	177.692859978461	9.5358517083509	Chondroitin sulfate degradation	411.1 or 411.2	chondroitin sulphate degradation, lysosome	[l]	
S4TASE5ly	177.692859978461	9.5358517083509	Chondroitin sulfate degradation	411.1 or 411.2	chondroitin sulphate degradation, lysosome	[l]	
S6T19g	180.091772869689	9.66470660687498	Chondroitin synthesis	9469.1 or 56548.1	NA	[g]	
S6T20g	188.252054880051	10.1030269450966	Chondroitin synthesis	9469.1 or 56548.1	NA	[g]	
S6T21g	178.851604330087	9.59809235342937	Chondroitin synthesis	9469.1 or 56548.1	NA	[g]	
S6T22g	177.692859978461	9.5358517083509	Chondroitin synthesis	56548.1	NA	[g]	
S6T24g	177.692859978461	9.5358517083509	Chondroitin synthesis	9469.1 or 56548.1	NA	[g]	
S6T25g	177.692859978559	9.53585170835086	Chondroitin synthesis	266722.1 or 9394.1 or 90161.2 or 90161.1	NA	[g]	
S6TASE10ly	161.107735096872	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	
S6TASE11ly	161.107735096872	8.64500044375658	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE12ly	159.948990744505	8.58275979867812	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE13ly	161.107735096322	8.6450004437566	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE14ly	169.61071317776	9.10172831458738	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE15ly	169.371864007631	9.08889880083816	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE16ly	169.610713178407	9.10172831458739	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE17ly	178.851604329964	9.59809235342932	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE18ly	178.85160432999	9.59809235342933	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE19ly	169.610713178052	9.10172831458739	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE1ly	188.339145506485	10.1077049198438	Heparan sulfate degradation	2799.1	NA	[l]	
S6TASE20ly	169.610713177965	9.10172831458738	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE21ly	161.107735096814	8.64500044375659	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE22ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	
S6TASE23ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE24ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	2799.1	NA	[l]	
S6TASE25ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
S6TASE26ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	2799.1	chondroitin degradation, lysosome	[l]	
S6TASE2ly	108.553247517166	5.82209545792905	Heparan sulfate degradation	2799.1	NA	[l]	
S6TASE3ly	123.692928880747	6.63530635530403	Heparan sulfate degradation	2799.1	NA	[l]	
S6TASE4ly	188.252054880051	10.1030269450966	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
S6TASE5ly	188.252054880051	10.1030269450966	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
S6TASE6ly	178.851604330087	9.59809235342937	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
S6TASE8ly	177.692859978461	9.5358517083509	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
S6TASE9ly	177.692859978461	9.5358517083509	Chondroitin sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
SACCD3m	63.6560143592174	9.39448628388242	Lysine metabolism	10157.1	lysine degradation, mitochondria	[m]	
SACCD4m	169.531635256023	9.10210173201716	Lysine metabolism	10157.1	lysine metabolism	[m]	
SADT	201.736521825991	10.8273298681091	Nucleotide interconversion	9060.1 or 9061.1	NA	[c]	
SALMCOM	161.107735096817	8.6450004437566	Tyrosine metabolism	1312.1 or 118881.1 or 1312.2	tyrosine metabolism	[c]	
SAMHISTA	182.413076963107	9.78939283629058	Histidine metabolism	3176.1	histidine metabolism, cytosol	[c]	
SARCOXp	119.122413604639	8.57869857362023	Glycine, serine, alanine, and threonine metabolism	51268.1	NA	[x]	
SARCStp	119.122413604639	8.57869857362023	Transport, peroxisomal		NA	intercompartmental	
SBTR	21.2498526232194	9.28037946051433	Fructose and mannose metabolism	8574.1 or 10327.1 or 231.1 or 10327.2	D-sorbitol synthesis, cytosol	[c]	
SCP21x	177.795735537098	9.53584564460416	Transport, peroxisomal	6342.1	NA	intercompartmental	
SCP22x	188.339145507956	10.1077049198439	Transport, peroxisomal	6342.1	NA	intercompartmental	
SCPx	128.703368245353	9.0778956695924	Bile acid synthesis	6342.1	bile acid synthesis, cytosol	[x]	
Ser_Thrtg	177.692859977522	9.53585170835087	Transport, golgi apparatus		NA	intercompartmental	
SERDGLNexR	4.76748946744025	8.98995331774955	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
SERGLNexR	6.75043360055479	12.035031721046	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
SERGLYexR	10.6361721871549	10.6769187431095	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
SERPT	57.4759698741694	9.08918182991192	Sphingolipid metabolism	10558.1 and 9517.1 and 55304.1	new to recon	[c]	
SERt4	48.4773683592786	9.81024091301257	Transport, extracellular	81539.1 or 11254.1 or 54407.1 or 55089.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
SERtN1	8.05455588914898	7.55329043547556	Transport, extracellular	92745.1	NA	intercompartmental	
SFGTH	133.472367894529	9.59420984401685	Tyrosine metabolism	2098.1	NA	[c]	
SGPL12r	101.751221327168	9.86564579630031	Sphingolipid metabolism	8879.1	NA	[r]	
SIAASE2ly	161.107735096872	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	
SIAASE3ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	
SIAASE4ly	161.107735096497	8.64500044375658	Keratan sulfate degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	chondroitin degradation, lysosome	[l]	
SIAASEly	161.107735096497	8.64500044375658	N-glycan degradation	5476.1 and 2720.1 and 2588.1 and 4758.1	NA	[l]	
SIAT4Bg	159.948990743825	8.5827597986782	Sphingolipid metabolism	6483.1	NA	[g]	
SIAT9g	175.107352528912	9.3969740936894	Sphingolipid metabolism	8869.1	NA	[g]	
sink_citr[c]	87.6563874017059	5.35634631008142	Exchange/demand reaction		NA	[c]	
sink_pre_prot[r]	188.600417388424	10.1217388440859	Exchange/demand reaction		NA	[r]	
SLDt	161.107735096497	8.64500044375658	Methionine and cysteine metabolism		NA	intercompartmental	
SLDx	161.107735096497	8.64500044375658	Methionine and cysteine metabolism	4190.1 or 130752.1	NA	[c]	
SMS	191.928565508235	10.3083433775564	Sphingolipid metabolism	259230.1	new to recon	[c]	
SO4HCOtex	6.20477032701707	8.23213623058891	Transport, extracellular	115111.1 or 115019.2 or 1836.1 or 115111.2 or 116369.2 or 284129.1 or 10861.2 or 116369.1 or 10861.1 or 10861.3 or 115019.1 or 1811.1	NA	intercompartmental	
SO4t4_2	25.4897817977655	9.72276190689631	Transport, extracellular	26266.1	NA	intercompartmental	
SO4tl	201.736521824996	10.8273298681091	Transport, lysosomal		NA	intercompartmental	
SPH1Pte	174.727475278477	9.53598743278436	Transport, extracellular		NA	intercompartmental	
SPHINGStl	72.028147504129	5.35789524070511	Transport, lysosomal		NA	intercompartmental	
SPHK21c	76.085455469573	9.31898355868552	Sphingolipid metabolism	56848.1 or 8877.1	NA	[c]	
SPHMYLNtg	180.54242792773	9.68760198095109	Transport, golgi apparatus		NA	intercompartmental	
SPHS1Pte	147.6368436209	8.6443534850288	Transport, extracellular		NA	intercompartmental	
SPHS1Ptr	101.751221327168	9.86564579630031	Transport, endoplasmic reticular		NA	intercompartmental	
SPODMm	177.692859989454	9.53585170830829	ROS detoxification	6648.1	NA	[m]	
SPODMn	180.018149530096	9.66075201233153	ROS detoxification	6647.1	NA	[n]	
SPODMx	177.217587828268	9.53581025787299	ROS detoxification	6647.1	NA	[x]	
SPRMS	161.107735096497	8.64500044375658	Urea cycle	6611.1 or 6723.1	polyamine synthesis	[c]	
SQLEr	189.876119825385	9.67843939640326	Cholesterol metabolism	6713.1	cholesterol synthesis	[r]	
SQLSr	9.10830156909689	9.93576087187515	Cholesterol metabolism	2222.1	cholesterol synthesis	[r]	
SRTNt6_2_r	20.8872914863711	9.44233721371463	Transport, extracellular	6532.1	NA	intercompartmental	
SRTNtu	87.3489962135885	5.8776143586319	Transport, extracellular	6580.1 or 6582.2 or 6582.1	NA	intercompartmental	
ST8SIA11	159.948990743825	8.5827597986782	Sphingolipid metabolism	6489.1	NA	[g]	
ST8SIA12	175.107352528912	9.3969740936894	Sphingolipid metabolism	6489.1	NA	[g]	
STCOAtx	179.889665069281	9.67825990269941	Transport, peroxisomal		NA	intercompartmental	
STRDNCCPT1	139.860378434204	9.8902126439185	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
STRDNCCRNt	4.73948277900968	8.13439136311258	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
STRDNCt	158.683131416385	8.63232559778212	Transport, extracellular		NA	intercompartmental	
SUCCt2m	28.3124352527551	9.86079124215967	Transport, mitochondrial	1468.1	NA	intercompartmental	
SUCCt4_2	116.479625340698	9.6347299180597	Transport, extracellular	9058.1	NA	intercompartmental	
SUCCtp	161.107735095194	8.64500044375678	Transport, peroxisomal		NA	intercompartmental	
SUCD1m	3.41081911515855	9.29975978352865	Citric acid cycle	6389.1 and 6392.1 and 6391.1 and 6390.1	TCA cycle, mitochondria	[m]	
SUCOAS1m	167.994943911271	9.07913215784698	Citric acid cycle	8802.1 and 8801.1	TCA cycle, mitochondria	[m]	
SUCOASm	179.607019390657	9.67821249784218	Citric acid cycle	8802.1 and 8803.1	TCA cycle, mitochondria	[m]	
TAGAT_Dt	161.107735096497	8.64500044375658	Transport, extracellular		NA	intercompartmental	
TAGt	130.283640890987	10.1190677421303	Transport, extracellular		NA	intercompartmental	
TAURt4_2_r	101.430466598423	9.85459303293587	Transport, extracellular	6533.1	NA	intercompartmental	
TAURtcx	3.85544796001117	9.51697914302405	Taurine and hypotaurine metabolism	6533.1	NA	intercompartmental	
TCHOLAt	11.0473558487983	10.0078050452676	Transport, extracellular	28231.1 or 6579.1 or 28234.1 or 10599.1	NA	intercompartmental	
TCHOLAte	27.1978186283527	9.93645890207992	Transport, extracellular		NA	intercompartmental	
TCHOLAtx	3.85544796001117	9.51697914302405	Transport, peroxisomal		NA	intercompartmental	
TCYNTt	161.107735096497	8.64500044375658	Transport, extracellular		NA	intercompartmental	
TCYNTtm	161.107735096497	8.64500044375658	Transport, mitochondrial		NA	intercompartmental	
TDCHOLAte	21.2041904245063	9.15902363941206	Transport, extracellular		NA	intercompartmental	
TETPENT3CPT1	3.13386517402377	8.99152736402646	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
TETPENT3CPT2	3.13386517402377	8.99152736402646	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
TETPENT3CRNt	3.13386517402377	8.99152736402646	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
TETPENT3t	192.226192516899	10.4188277962781	Transport, extracellular		NA	intercompartmental	
TETPENT6COAtx	169.610713175831	9.10172831458753	Transport, peroxisomal		NA	intercompartmental	
TETPENT6CPT1	4.79802676330433	9.19849588930256	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
TETPENT6CPT2	4.79802676330433	9.19849588930256	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
TETPENT6CRNt	4.79802676330433	9.19849588930256	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
TETPENT6t	194.575636006967	10.5283632276274	Transport, extracellular		NA	intercompartmental	
TETTET6CPT1	8.18614997529504	9.01967298952706	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
TETTET6CPT2	8.18614997529504	9.01967298952706	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
TETTET6CRNt	8.18614997529504	9.01967298952706	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
TETTET6t	170.769457528477	9.16396895966595	Transport, extracellular		NA	intercompartmental	
THCHOLSTOICtm	15.9550812260542	8.93377110860794	Transport, peroxisomal		NA	intercompartmental	
THD1m	80.2474711290388	5.13776201052625	NAD metabolism	23530.2 or 23530.1	NA	intercompartmental	
THFt2	146.610609678152	9.01565285903497	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
THFtl	150.113272150551	9.59601321925475	Transport, lysosomal		NA	intercompartmental	
THFtm	20.166147970489	8.61630894492767	Transport, mitochondrial		NA	intercompartmental	
THMMPt4	6.09510726520788	5.87083084450254	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
THMTP	162.956958132549	8.87361056322744	Thiamine metabolism	79178.1	NA	[c]	
THMTPt	133.86092502032	9.63371511532905	Transport, extracellular	6573.1 or 6573.2	NA	intercompartmental	
THRGLNexR	52.2529547635626	9.51162561208237	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
THRGLYexR	38.4402538519024	9.50729005177968	Transport, extracellular	56301.1 and 6520.1	NA	intercompartmental	
THRt4	9.99342283174525	5.16163539232359	Transport, extracellular	11254.1 or 81539.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
THYMDtl	145.940219984371	10.1200426076802	Transport, lysosomal	55315.1	NA	intercompartmental	
THYOXt	20.3332646382084	5.40232256846336	Transport, extracellular	53919.1 or 6579.1 or 28231.1 or 10599.1	NA	intercompartmental	
THYOXt2	21.6327492690538	8.36949611298387	Transport, extracellular	6567.1	NA	intercompartmental	
TMABADH	161.107735096497	8.64500044375658	Lysine metabolism	223.1	carnitine synthesis	[c]	
TMDPP	188.339145505452	10.1077049198439	Pyrimidine catabolism	1890.1	pyrimidine catabolism, cytosol	[c]	
TMLYSOX	161.107735096497	8.64500044375658	Lysine metabolism	55217.1	carnitine synthesis	[c]	
TMNDNCCOAtx	161.451248870431	8.66345189837797	Transport, peroxisomal		NA	intercompartmental	
TMNDNCCPT1	131.244694868129	8.88259556121711	Fatty acid oxidation	1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2	carnitine shuttle	[c]	
TMNDNCCPT2	131.133160269919	9.07623871729878	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
TMNDNCCRNt	20.8300600622129	9.36381017536399	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
TMNDNCt	108.671784149744	9.66714266502562	Transport, extracellular		NA	intercompartmental	
TRDR	32.3494877219761	9.09991936741841	Nucleotide interconversion	7296.3 or 7296.1 or 7296.4 or 7296.2	NA	[c]	
TRDR2	119.066006671002	6.38111373511357	Miscellaneous	7296.1 or 7296.4 or 7296.2 or 7296.3	miscellaneous, cofactor, cytosol	[c]	
TRDR3	177.852360975358	9.53584206415126	Miscellaneous	7296.4 or 7296.1 or 7296.3 or 7296.2	NA	[c]	
TRIODTHYt	19.3003428240631	9.5128133626582	Transport, extracellular	28234.1 or 28231.1 or 10599.1 or 6579.1 or 53919.1	NA	intercompartmental	
TRIODTHYt2	98.4644435796845	9.70840163345743	Transport, extracellular	6567.1	NA	intercompartmental	
TRIOK	161.107735094772	8.64500044375665	Fructose and mannose metabolism		fructose metabolism, cytosol	[c]	
TRPt4	29.0232228975907	9.05944433035862	Transport, extracellular	11254.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
TRYPTAOX	161.107735096497	8.64500044375658	Tryptophan metabolism	4129.1 or 26.1 or 4128.1 or 314.1 or 314.2	NA	[c]	
TSTSTERONEt	58.0266135770606	9.06516392741856	Transport, extracellular		NA	intercompartmental	
TSULt4_3	179.531109824883	9.59809674514841	Transport, extracellular	6561.1	NA	intercompartmental	
TTDCAtr	138.376838234434	9.01643569404301	Transport, extracellular	11001.1	NA	intercompartmental	
TTDCPT2	1.8582903353835	8.34892293880189	Fatty acid oxidation	1376.1	carnitine shuttle	[m]	
TTDCRNt	1.31350332123858	7.40255982985205	Fatty acid oxidation	788.1	carnitine shuttle	intercompartmental	
TXA2tr	2.38296246769311	9.09928201522785	Transport, endoplasmic reticular		NA	intercompartmental	
TXASr	160.353152299076	8.64494897814784	Eicosanoid metabolism	6916.1	thromboxane synthesis, er	[r]	
TYRASE	161.107735096855	8.64500044375658	Tyrosine metabolism	7306.1	NA	[c]	
TYROXDAc	161.107735096497	8.64500044375658	Tyrosine metabolism	4128.1 or 4129.1	NA	[c]	
TYRt	4.05811024563785	8.02947756499593	Transport, extracellular	117247.1	NA	intercompartmental	
TYRt4	5.0117496190794	9.26803268878113	Transport, extracellular	11254.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1)	NA	intercompartmental	
TYRTAm	144.051775201868	10.3677191173762	Tyrosine metabolism	6898.1 or 2806.1	ubiquinone synthesis, mitochondria	[m]	
UAGALDP	156.010554836862	8.37121115868292	Aminosugar metabolism		NA	[c]	
UDPACGALtl	177.692859977522	9.53585170835087	Transport, lysosomal		NA	intercompartmental	
UDPDOLPT_L	149.302370146609	9.07847895899281	N-glycan synthesis	29880.1	NA	[c]	
UDPGALtg	180.344089331862	9.67825950082788	Transport, golgi apparatus	7355.1	NA	intercompartmental	
UDPGLCAter	1.99777901260818	8.93478278585169	Transport, endoplasmic reticular	23169.1	NA	intercompartmental	
UDPGLCAtg	192.074799394598	10.3083613521998	Transport, golgi apparatus		NA	intercompartmental	
UDPGLCter	3.82983957935963	9.87201704051216	Transport, endoplasmic reticular		NA	intercompartmental	
UDPGLDCg	201.736521826452	10.8273298681091	Nucleotide sugar metabolism	80146.1	NA	[g]	
UDPtl	177.692859977522	9.53585170835087	Transport, lysosomal		NA	intercompartmental	
UDPXYLter	201.736521826452	10.8273298681091	Transport, endoplasmic reticular		NA	intercompartmental	
UDPXYLtg	201.736521826452	10.8273298681091	Transport, golgi apparatus	84912.1	NA	intercompartmental	
UGALNACtg	169.610713173848	9.10172831458749	Transport, golgi apparatus	7355.1	NA	intercompartmental	
UGLCNACtg	201.736521825961	10.827329868109	Transport, golgi apparatus	11046.1	NA	intercompartmental	
UGT1A10r	101.001241065844	5.81706728881053	Steroid metabolism	54576.1	heme degradation	[r]	
UGT1A5r	180.256998702944	9.67358152608051	Vitamin A metabolism	54575.1 or 54576.1	NA	[r]	
